title,address,access,outline,floor,fee,management_fee,deposit,gratuity,madori,menseki,url,age,total_floor,route_1,station_1,time_1,route_2,station_2,time_2,route_3,station_3,time_3
東京メトロ南北線 本駒込駅 5階建 築32年,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩9分
東京メトロ千代田線/千駄木駅 歩13分
ＪＲ山手線/西日暮里駅 歩15分
","
築32年
5階建
",3階,290000,11000,290000,290000,1SLDK,90.25,https://suumo.jp/chintai/jnc_000086329772/?bc=100357909047,32,5,東京メトロ南北線,本駒込,9,東京メトロ千代田線,千駄木,13,ＪＲ山手線,西日暮里,15
東京メトロ南北線 本駒込駅 5階建 築32年,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩9分
東京メトロ千代田線/千駄木駅 歩13分
ＪＲ山手線/西日暮里駅 歩15分
","
築32年
5階建
",4階,390000,16500,390000,390000,2SLDK,136.56,https://suumo.jp/chintai/jnc_000087109173/?bc=100357912058,32,5,東京メトロ南北線,本駒込,9,東京メトロ千代田線,千駄木,13,ＪＲ山手線,西日暮里,15
東京メトロ南北線 本駒込駅 5階建 築32年,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩9分
東京メトロ千代田線/千駄木駅 歩13分
ＪＲ山手線/西日暮里駅 歩15分
","
築32年
5階建
",4-5階,390000,16500,390000,390000,2SLDK,136,https://suumo.jp/chintai/jnc_000087109172/?bc=100357909046,32,5,東京メトロ南北線,本駒込,9,東京メトロ千代田線,千駄木,13,ＪＲ山手線,西日暮里,15
木村ビル,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩8分
東京メトロ千代田線/千駄木駅 歩12分
ＪＲ山手線/西日暮里駅 歩13分
","
築32年
5階建
",3階,320000,11000,320000,320000,1SLDK,90.25,https://suumo.jp/chintai/jnc_000085439340/?bc=100346683675,32,5,東京メトロ南北線,本駒込,8,東京メトロ千代田線,千駄木,12,ＪＲ山手線,西日暮里,13
木村ビル,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩8分
東京メトロ千代田線/千駄木駅 歩12分
ＪＲ山手線/西日暮里駅 歩13分
","
築32年
5階建
",4-5階,390000,16500,390000,390000,2SLDK,136.56,https://suumo.jp/chintai/jnc_000087109171/?bc=100357913914,32,5,東京メトロ南北線,本駒込,8,東京メトロ千代田線,千駄木,12,ＪＲ山手線,西日暮里,13
木村ビル,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩8分
東京メトロ千代田線/千駄木駅 歩12分
ＪＲ山手線/西日暮里駅 歩13分
","
築32年
5階建
",4階,420000,16500,420000,420000,2SLDK,136.56,https://suumo.jp/chintai/jnc_000085439341/?bc=100346683690,32,5,東京メトロ南北線,本駒込,8,東京メトロ千代田線,千駄木,12,ＪＲ山手線,西日暮里,13
木村ビル,東京都文京区本駒込３,"
東京メトロ南北線/本駒込駅 歩8分
東京メトロ千代田線/千駄木駅 歩12分
ＪＲ山手線/西日暮里駅 歩13分
","
築32年
5階建
",4-5階,420000,16500,420000,420000,2SLDK,136.56,https://suumo.jp/chintai/jnc_000085458821/?bc=100346808350,32,5,東京メトロ南北線,本駒込,8,東京メトロ千代田線,千駄木,12,ＪＲ山手線,西日暮里,13
白井ビル,東京都文京区大塚３,"
東京メトロ丸ノ内線/茗荷谷駅 歩6分
東京メトロ有楽町線/護国寺駅 歩10分
東京メトロ丸ノ内線/新大塚駅 歩10分
","
築32年
8階建
",6階,280000,0,280000,280000,2LDK,91.64,https://suumo.jp/chintai/jnc_000087536427/?bc=100354581662,32,8,東京メトロ丸ノ内線,茗荷谷,6,東京メトロ有楽町線,護国寺,10,東京メトロ丸ノ内線,新大塚,10
都営三田線 千石駅 13階建 築20年,東京都文京区本駒込２,"
都営三田線/千石駅 歩1分
ＪＲ山手線/巣鴨駅 歩9分
ＪＲ山手線/駒込駅 歩15分
","
築20年
13階建
",8階,236000,10000,236000,236000,2LDK,62,https://suumo.jp/chintai/jnc_000087514699/?bc=100360237138,20,13,都営三田線,千石,1,ＪＲ山手線,巣鴨,9,ＪＲ山手線,駒込,15
ブリーズ千石,東京都文京区千石４,"
都営三田線/千石駅 歩5分
ＪＲ山手線/巣鴨駅 歩11分
東京メトロ丸ノ内線/新大塚駅 歩16分
","
築17年
2階建
",1階,74000,4000,0,37000,1K,20.01,https://suumo.jp/chintai/jnc_000087294282/?bc=100357430135,17,2,都営三田線,千石,5,ＪＲ山手線,巣鴨,11,東京メトロ丸ノ内線,新大塚,16
ブリーズ千石,東京都文京区千石４,"
都営三田線/千石駅 歩5分
ＪＲ山手線/巣鴨駅 歩11分
東京メトロ丸ノ内線/新大塚駅 歩16分
","
築17年
2階建
",1階,75000,4000,75000,0,1K,20.01,https://suumo.jp/chintai/jnc_000053832250/?bc=100358610836,17,2,都営三田線,千石,5,ＪＲ山手線,巣鴨,11,東京メトロ丸ノ内線,新大塚,16
谷口ビル,東京都文京区本駒込２,"
ＪＲ山手線/駒込駅 歩5分
都営三田線/千石駅 歩7分
東京メトロ南北線/本駒込駅 歩11分
","
築41年
5階建
",5階,80000,5000,80000,0,1LDK,36,https://suumo.jp/chintai/jnc_000087077229/?bc=100357746185,41,5,ＪＲ山手線,駒込,5,都営三田線,千石,7,東京メトロ南北線,本駒込,11
ヒルトップSSE,東京都文京区湯島２,"
東京メトロ千代田線/湯島駅 歩4分
東京メトロ銀座線/上野広小路駅 歩9分
東京メトロ丸ノ内線/本郷三丁目駅 歩11分
","
築17年
9階建
",8階,130000,8000,130000,130000,1DK,42.39,https://suumo.jp/chintai/jnc_000085009736/?bc=100300333807,17,9,東京メトロ千代田線,湯島,4,東京メトロ銀座線,上野広小路,9,東京メトロ丸ノ内線,本郷三丁目,11
パークナード文京春日,東京都文京区春日２,"
東京メトロ南北線/後楽園駅 歩10分
東京メトロ丸ノ内線/後楽園駅 歩10分
都営大江戸線/春日駅 歩12分
","
築18年
地下1地上5階建
",4階,250000,10000,250000,250000,2LDK,65.1,https://suumo.jp/chintai/jnc_000085847880/?bc=100347243363,18,5,東京メトロ南北線,後楽園,10,東京メトロ丸ノ内線,後楽園,10,都営大江戸線,春日,12
都営三田線 千石駅 3階建 築37年,東京都文京区千石２,"
都営三田線/千石駅 歩5分
東京メトロ丸ノ内線/茗荷谷駅 歩13分
都営三田線/白山駅 歩13分
","
築37年
3階建
",1階,123000,4000,123000,123000,2DK,44.96,https://suumo.jp/chintai/jnc_000041000177/?bc=100359903577,37,3,都営三田線,千石,5,東京メトロ丸ノ内線,茗荷谷,13,都営三田線,白山,13
コトー本郷,東京都文京区本郷６,"
東京メトロ丸ノ内線/本郷三丁目駅 歩11分
都営三田線/春日駅 歩6分
東京メトロ南北線/東大前駅 歩10分
","
築6年
5階建
",5階,245000,4000,245000,245000,2LDK,54.9,https://suumo.jp/chintai/jnc_000087244230/?bc=100358760758,6,5,東京メトロ丸ノ内線,本郷三丁目,11,都営三田線,春日,6,東京メトロ南北線,東大前,10
早稲田リバーサイドマンション,東京都文京区関口１,"
都電荒川線/早稲田駅 歩5分
都電荒川線/面影橋駅 歩9分
東京メトロ東西線/早稲田駅 歩11分
","
築36年
6階建
",4階,130000,5000,130000,130000,2DK,40,https://suumo.jp/chintai/jnc_000086908649/?bc=100358824045,36,6,0,0,0,0,0,0,東京メトロ東西線,早稲田,11
プライムアーバン本駒込,東京都文京区白山１,"
都営三田線/白山駅 歩5分
ＪＲ山手線/駒込駅 歩2分
都営三田線/春日駅 歩10分
","
築17年
15階建
",3階,113000,12000,113000,0,1K,26.65,https://suumo.jp/chintai/jnc_000086376447/?bc=100353037288,17,15,都営三田線,白山,5,ＪＲ山手線,駒込,2,都営三田線,春日,10
都営三田線 白山駅 2階建 築17年,東京都文京区白山１,"
都営三田線/白山駅 歩7分
東京メトロ南北線/東大前駅 歩9分
都営大江戸線/春日駅 歩8分
","
築17年
2階建
",2階,79000,3000,79000,79000,1K,17.82,https://suumo.jp/chintai/jnc_000086450291/?bc=100353494489,17,2,都営三田線,白山,7,東京メトロ南北線,東大前,9,都営大江戸線,春日,8
東京メトロ丸ノ内線 茗荷谷駅 12階建 築17年,東京都文京区大塚３,"
東京メトロ丸ノ内線/茗荷谷駅 歩8分
東京メトロ有楽町線/護国寺駅 歩9分
東京メトロ丸ノ内線/新大塚駅 歩11分
","
築17年
12階建
",3階,107000,6000,107000,107000,1K,25.11,https://suumo.jp/chintai/jnc_000065156873/?bc=100355939667,17,12,東京メトロ丸ノ内線,茗荷谷,8,東京メトロ有楽町線,護国寺,9,東京メトロ丸ノ内線,新大塚,11
都営三田線 千石駅 地下1地上8階建 築47年,東京都文京区本駒込６,"
都営三田線/千石駅 歩7分
東京メトロ南北線/駒込駅 歩7分
ＪＲ山手線/巣鴨駅 歩12分
","
築47年
地下1地上8階建
",1階,100000,0,100000,0,2DK,41.62,https://suumo.jp/chintai/jnc_000086489437/?bc=100354091274,47,8,都営三田線,千石,7,東京メトロ南北線,駒込,7,ＪＲ山手線,巣鴨,12
☆Brillia ist 文京茗荷谷☆　最上階・2面採光の角住戸！,東京都文京区小日向４,"
東京メトロ丸ノ内線/茗荷谷駅 歩5分
東京メトロ有楽町線/護国寺駅 歩19分
東京メトロ有楽町線/江戸川橋駅 歩20分
","
築6年
地下1地上6階建
",6階,132000,10000,132000,0,1K,32.62,https://suumo.jp/chintai/jnc_000087337555/?bc=100359258760,6,6,東京メトロ丸ノ内線,茗荷谷,5,東京メトロ有楽町線,護国寺,19,東京メトロ有楽町線,江戸川橋,20
東京メトロ丸ノ内線 本郷三丁目駅 3階建 築5年,東京都文京区本郷５,"
東京メトロ丸ノ内線/本郷三丁目駅 歩4分
都営三田線/春日駅 歩8分
都営三田線/水道橋駅 歩13分
","
築5年
3階建
",1階,150000,4000,150000,150000,1DK,40.2,https://suumo.jp/chintai/jnc_000087287667/?bc=100359030974,5,3,東京メトロ丸ノ内線,本郷三丁目,4,都営三田線,春日,8,都営三田線,水道橋,13
ヴィオラ東大前,東京都文京区西片２,"
東京メトロ南北線/東大前駅 歩3分
都営三田線/白山駅 歩11分
東京メトロ千代田線/根津駅 歩12分
","
築3年
3階建
",3階,126000,0,126000,0,1DK,35.01,https://suumo.jp/chintai/jnc_000085478716/?bc=100358312181,3,3,東京メトロ南北線,東大前,3,都営三田線,白山,11,東京メトロ千代田線,根津,12
東京メトロ千代田線 湯島駅 4階建 築6年,東京都文京区湯島４,"
東京メトロ千代田線/湯島駅 歩4分
東京メトロ銀座線/上野広小路駅 歩6分
都営大江戸線/上野御徒町駅 歩9分
","
築6年
4階建
",2階,109000,8000,109000,0,1K,24.47,https://suumo.jp/chintai/jnc_000053762029/?bc=100357993207,6,4,東京メトロ千代田線,湯島,4,東京メトロ銀座線,上野広小路,6,都営大江戸線,上野御徒町,9
東京メトロ千代田線 湯島駅 12階建 築22年,東京都文京区湯島４,"
東京メトロ千代田線/湯島駅 歩5分
東京メトロ丸ノ内線/本郷三丁目駅 歩7分
東京メトロ銀座線/上野広小路駅 歩10分
","
築22年
12階建
",3階,79000,19000,0,0,1K,21.87,https://suumo.jp/chintai/jnc_000086873300/?bc=100265452720,22,12,東京メトロ千代田線,湯島,5,東京メトロ丸ノ内線,本郷三丁目,7,東京メトロ銀座線,上野広小路,10
千石戸建,東京都文京区千石２,"
都営三田線/千石駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
東京メトロ丸ノ内線/新大塚駅 歩21分
","
築56年
2階建
",1階,148000,0,148000,148000,2LDK,59.48,https://suumo.jp/chintai/jnc_000047108184/?bc=100355730222,56,2,都営三田線,千石,7,東京メトロ丸ノ内線,茗荷谷,15,東京メトロ丸ノ内線,新大塚,21
小日向安田ビル,東京都文京区小日向４,"
東京メトロ丸ノ内線/茗荷谷駅 歩6分
東京メトロ有楽町線/江戸川橋駅 歩16分
都営三田線/白山駅 歩19分
","
築47年
8階建
",7階,103000,0,103000,103000,2DK,44.82,https://suumo.jp/chintai/jnc_000064009359/?bc=100019384767,47,8,東京メトロ丸ノ内線,茗荷谷,6,東京メトロ有楽町線,江戸川橋,16,都営三田線,白山,19
東京メトロ有楽町線 江戸川橋駅 9階建 築14年,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩4分
東京メトロ東西線/神楽坂駅 歩14分
東京メトロ丸ノ内線/茗荷谷駅 歩16分
","
築14年
9階建
",5階,75000,12000,75000,0,1K,20.61,https://suumo.jp/chintai/jnc_000086178802/?bc=100333924149,14,9,東京メトロ有楽町線,江戸川橋,4,東京メトロ東西線,神楽坂,14,東京メトロ丸ノ内線,茗荷谷,16
東京メトロ千代田線 千駄木駅 4階建 築19年,東京都文京区千駄木５,"
東京メトロ千代田線/千駄木駅 歩5分
東京メトロ南北線/本駒込駅 歩9分
都営三田線/白山駅 歩11分
","
築19年
4階建
",1階,82000,5000,82000,0,1K,26.22,https://suumo.jp/chintai/jnc_000086634390/?bc=100355034253,19,4,東京メトロ千代田線,千駄木,5,東京メトロ南北線,本駒込,9,都営三田線,白山,11
ルート小石川,東京都文京区小石川４,"
東京メトロ丸ノ内線/茗荷谷駅 歩8分
都営三田線/春日駅 歩13分
東京メトロ南北線/後楽園駅 歩13分
","
築33年
10階建
",8階,125000,10000,125000,125000,1LDK,45.41,https://suumo.jp/chintai/jnc_000085541130/?bc=100347270232,33,10,東京メトロ丸ノ内線,茗荷谷,8,都営三田線,春日,13,東京メトロ南北線,後楽園,13
プレシス文京春日,東京都文京区春日２,"
都営大江戸線/春日駅 歩10分
東京メトロ丸ノ内線/後楽園駅 歩10分

","
築11年
12階建
",9階,185000,0,185000,185000,1LDK,40.11,https://suumo.jp/chintai/jnc_000087210455/?bc=100358502968,11,12,都営大江戸線,春日,10,東京メトロ丸ノ内線,後楽園,10,0,0,0
都営三田線 千石駅 3階建 築31年,東京都文京区千石２,"
都営三田線/千石駅 歩6分
都営三田線/白山駅 歩10分
東京メトロ南北線/本駒込駅 歩17分
","
築31年
3階建
",3階,89000,0,89000,89000,1DK,30.63,https://suumo.jp/chintai/jnc_000082223737/?bc=100326925129,31,3,都営三田線,千石,6,都営三田線,白山,10,東京メトロ南北線,本駒込,17
都営三田線 千石駅 3階建 築31年,東京都文京区千石２,"
都営三田線/千石駅 歩6分
都営三田線/白山駅 歩10分
東京メトロ南北線/本駒込駅 歩17分
","
築31年
3階建
",2階,95000,0,95000,95000,1DK,32.5,https://suumo.jp/chintai/jnc_000031584205/?bc=100344050373,31,3,都営三田線,千石,6,都営三田線,白山,10,東京メトロ南北線,本駒込,17
都営三田線 春日駅 4階建 築38年,東京都文京区白山２,"
都営三田線/春日駅 歩10分
都営三田線/白山駅 歩11分
東京メトロ南北線/後楽園駅 歩11分
","
築38年
4階建
",3階,120000,5000,120000,120000,3DK,42.12,https://suumo.jp/chintai/jnc_000036949956/?bc=100355509613,38,4,都営三田線,春日,10,都営三田線,白山,11,東京メトロ南北線,後楽園,11
Fericite(フェリシテ),東京都文京区弥生２,"
東京メトロ千代田線/根津駅 歩4分
東京メトロ南北線/東大前駅 歩7分
東京メトロ丸ノ内線/本郷三丁目駅 歩18分
","
築7年
5階建
",4階,113000,12000,0,113000,1K,28.62,https://suumo.jp/chintai/jnc_000087400440/?bc=100359666560,7,5,東京メトロ千代田線,根津,4,東京メトロ南北線,東大前,7,東京メトロ丸ノ内線,本郷三丁目,18
都営三田線 白山駅 9階建 築16年,東京都文京区白山１,"
都営三田線/白山駅 歩4分
東京メトロ南北線/本駒込駅 歩5分
東京メトロ千代田線/千駄木駅 歩17分
","
築16年
9階建
",6階,85000,15000,0,85000,1K,21,https://suumo.jp/chintai/jnc_000086731485/?bc=100355818362,16,9,都営三田線,白山,4,東京メトロ南北線,本駒込,5,東京メトロ千代田線,千駄木,17
ベルーフ大島,東京都文京区千駄木３,"
ＪＲ京浜東北線/西日暮里駅 歩5分
ＪＲ山手線/日暮里駅 歩7分
東京メトロ千代田線/千駄木駅 歩7分
","
築20年
9階建
",5階,79000,7000,79000,79000,1K,18.45,https://suumo.jp/chintai/jnc_000069363192/?bc=100358070064,20,9,ＪＲ京浜東北線,西日暮里,5,ＪＲ山手線,日暮里,7,東京メトロ千代田線,千駄木,7
ベルーフ大島,東京都文京区千駄木３,"
ＪＲ京浜東北線/西日暮里駅 歩5分
ＪＲ山手線/日暮里駅 歩7分
東京メトロ千代田線/千駄木駅 歩7分
","
築20年
9階建
",5階,86000,7000,86000,86000,1K,18.45,https://suumo.jp/chintai/jnc_000085911235/?bc=100349901374,20,9,ＪＲ京浜東北線,西日暮里,5,ＪＲ山手線,日暮里,7,東京メトロ千代田線,千駄木,7
都営大江戸線 本郷三丁目駅 10階建 築13年,東京都文京区本郷２,"
都営大江戸線/本郷三丁目駅 歩4分
都営三田線/水道橋駅 歩9分
東京メトロ丸ノ内線/御茶ノ水駅 歩11分
","
築13年
10階建
",6階,114000,10000,0,114000,1K,25.91,https://suumo.jp/chintai/jnc_000087450836/?bc=100355206459,13,10,都営大江戸線,本郷三丁目,4,都営三田線,水道橋,9,東京メトロ丸ノ内線,御茶ノ水,11
グランデール白山,東京都文京区白山４,"
都営三田線/白山駅 歩8分
東京メトロ南北線/本駒込駅 歩12分
都営三田線/千石駅 歩7分
","
築35年
4階建
",2階,115000,0,115000,0,1LDK,35,https://suumo.jp/chintai/jnc_000085784228/?bc=100335164894,35,4,都営三田線,白山,8,東京メトロ南北線,本駒込,12,都営三田線,千石,7
文京グリーンコートビュータワー本駒込,東京都文京区本駒込３,"
都営三田線/千石駅 歩4分
東京メトロ南北線/駒込駅 歩11分
ＪＲ山手線/駒込駅 歩13分
","
築27年
地下2地上22階建
",14階,178000,15000,178000,178000,1LDK,56.56,https://suumo.jp/chintai/jnc_000086740191/?bc=100355444032,27,22,都営三田線,千石,4,東京メトロ南北線,駒込,11,ＪＲ山手線,駒込,13
アーバンプレイス目白台A,東京都文京区目白台３,"
東京メトロ有楽町線/護国寺駅 歩6分
東京メトロ丸ノ内線/茗荷谷駅 歩15分
東京メトロ副都心線/雑司が谷駅 歩14分
","
築12年
2階建
",1階,57000,3000,0,0,ワンルーム,9.41,https://suumo.jp/chintai/jnc_000018126367/?bc=100274456597,12,2,東京メトロ有楽町線,護国寺,6,東京メトロ丸ノ内線,茗荷谷,15,東京メトロ副都心線,雑司が谷,14
ルネ千駄木プラザ,東京都文京区千駄木２,"
東京メトロ千代田線/千駄木駅 歩2分
東京メトロ千代田線/根津駅 歩9分
ＪＲ山手線/西日暮里駅 歩15分
","
築37年
地下1地上11階建
",3階,163000,12000,163000,163000,2LDK,40.71,https://suumo.jp/chintai/jnc_000087031220/?bc=100351402381,37,11,東京メトロ千代田線,千駄木,2,東京メトロ千代田線,根津,9,ＪＲ山手線,西日暮里,15
千駄木2-40貸家（白鳥邸）,東京都文京区千駄木２,"
東京メトロ千代田線/千駄木駅 歩4分
東京メトロ南北線/東大前駅 歩13分
ＪＲ山手線/日暮里駅 歩13分
","
築3年
2階建
",2階,70000,5000,70000,0,1K,18.42,https://suumo.jp/chintai/jnc_000086392340/?bc=100259103786,3,2,東京メトロ千代田線,千駄木,4,東京メトロ南北線,東大前,13,ＪＲ山手線,日暮里,13
メゾン小巻,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩7分
ＪＲ山手線/田端駅 歩11分
都営三田線/千石駅 歩14分
","
築38年
3階建
",1階,120000,2000,120000,120000,2DK,38.77,https://suumo.jp/chintai/jnc_000013366933/?bc=100256769877,38,3,ＪＲ山手線,駒込,7,ＪＲ山手線,田端,11,都営三田線,千石,14
都営大江戸線 春日駅 5階建 築46年,東京都文京区白山１,"
都営大江戸線/春日駅 歩8分
都営三田線/白山駅 歩6分
東京メトロ南北線/東大前駅 歩9分
","
築46年
5階建
",4階,155000,10000,155000,155000,2LDK,51.85,https://suumo.jp/chintai/jnc_000086625470/?bc=100359884048,46,5,都営大江戸線,春日,8,都営三田線,白山,6,東京メトロ南北線,東大前,9
東京メトロ丸ノ内線 新大塚駅 3階建 築12年,東京都文京区大塚４,"
東京メトロ丸ノ内線/新大塚駅 歩5分
東京メトロ有楽町線/護国寺駅 歩10分
東京メトロ丸ノ内線/茗荷谷駅 歩14分
","
築12年
3階建
",3階,87000,3000,0,0,ワンルーム,17.16,https://suumo.jp/chintai/jnc_000071738431/?bc=100351514150,12,3,東京メトロ丸ノ内線,新大塚,5,東京メトロ有楽町線,護国寺,10,東京メトロ丸ノ内線,茗荷谷,14
エスエスビル,東京都文京区大塚３,"
東京メトロ丸ノ内線/茗荷谷駅 歩6分
東京メトロ有楽町線/護国寺駅 歩10分
都営三田線/千石駅 歩16分
","
築49年
4階建
",2階,103000,5000,103000,103000,2DK,39,https://suumo.jp/chintai/jnc_000027879731/?bc=100355116164,49,4,東京メトロ丸ノ内線,茗荷谷,6,東京メトロ有楽町線,護国寺,10,都営三田線,千石,16
ＪＲ山手線 駒込駅 6階建 築6年,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩8分
都営三田線/千石駅 歩13分
ＪＲ京浜東北線/田端駅 歩15分
","
築6年
6階建
",2階,105000,10000,0,0,1K,25.51,https://suumo.jp/chintai/jnc_000087349070/?bc=100321767694,6,6,ＪＲ山手線,駒込,8,都営三田線,千石,13,ＪＲ京浜東北線,田端,15
東京メトロ丸ノ内線 茗荷谷駅 10階建 築15年,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩8分
都営三田線/白山駅 歩14分
東京メトロ南北線/本駒込駅 歩20分
","
築15年
10階建
",3階,84000,8000,84000,0,1K,21.24,https://suumo.jp/chintai/jnc_000039723108/?bc=100353996165,15,10,東京メトロ丸ノ内線,茗荷谷,8,都営三田線,白山,14,東京メトロ南北線,本駒込,20
東京メトロ丸ノ内線 本郷三丁目駅 3階建 築9年,東京都文京区本郷５,"
東京メトロ丸ノ内線/本郷三丁目駅 歩6分
都営三田線/春日駅 歩7分
東京メトロ南北線/東大前駅 歩8分
","
築9年
3階建
",3階,60000,3000,0,0,ワンルーム,9.18,https://suumo.jp/chintai/jnc_000084619062/?bc=100352725830,9,3,東京メトロ丸ノ内線,本郷三丁目,6,都営三田線,春日,7,東京メトロ南北線,東大前,8
東京メトロ丸ノ内線 本郷三丁目駅 3階建 築9年,東京都文京区本郷５,"
東京メトロ丸ノ内線/本郷三丁目駅 歩6分
都営三田線/春日駅 歩7分
東京メトロ南北線/東大前駅 歩8分
","
築9年
3階建
",3階,62000,3000,0,0,ワンルーム,9.18,https://suumo.jp/chintai/jnc_000084619063/?bc=100233152029,9,3,東京メトロ丸ノ内線,本郷三丁目,6,都営三田線,春日,7,東京メトロ南北線,東大前,8
ＪＲ山手線 駒込駅 4階建 築7年,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩8分
東京メトロ南北線/駒込駅 歩5分
都営三田線/千石駅 歩13分
","
築7年
4階建
",4階,100000,5000,0,0,ワンルーム,34.51,https://suumo.jp/chintai/jnc_000086020966/?bc=100360173729,7,4,ＪＲ山手線,駒込,8,東京メトロ南北線,駒込,5,都営三田線,千石,13
東京メトロ丸ノ内線 茗荷谷駅 5階建 築5年,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩7分
都営三田線/千石駅 歩14分
東京メトロ南北線/後楽園駅 歩20分
","
築5年
5階建
",4-5階,94000,10000,94000,0,ワンルーム,24.57,https://suumo.jp/chintai/jnc_000086410585/?bc=100353317367,5,5,東京メトロ丸ノ内線,茗荷谷,7,都営三田線,千石,14,東京メトロ南北線,後楽園,20
滝荘,東京都文京区白山５,"
都営三田線/千石駅 歩5分
都営三田線/白山駅 歩8分
東京メトロ南北線/本駒込駅 歩9分
","
築19年
3階建
",1階,75000,3000,75000,75000,1K,23.45,https://suumo.jp/chintai/jnc_000045816385/?bc=100316065609,19,3,都営三田線,千石,5,都営三田線,白山,8,東京メトロ南北線,本駒込,9
東京メトロ南北線 東大前駅 4階建 築27年,東京都文京区向丘２,"
東京メトロ南北線/東大前駅 歩2分
東京メトロ南北線/本駒込駅 歩8分
都営三田線/白山駅 歩10分
","
築27年
4階建
",4階,125000,5000,125000,125000,2DK,33.44,https://suumo.jp/chintai/jnc_000049965745/?bc=100360102810,27,4,東京メトロ南北線,東大前,2,東京メトロ南北線,本駒込,8,都営三田線,白山,10
エレガンス大塚,東京都文京区大塚６,"
東京メトロ丸ノ内線/新大塚駅 歩7分
都電荒川線/東池袋四丁目駅 歩8分
東京メトロ有楽町線/護国寺駅 歩8分
","
築26年
3階建
",1階,83000,2000,0,83000,1DK,31.45,https://suumo.jp/chintai/jnc_000084704825/?bc=100342222199,26,3,東京メトロ丸ノ内線,新大塚,7,0,0,0,東京メトロ有楽町線,護国寺,8
都営三田線 白山駅 4階建 築6年,東京都文京区白山４,"
都営三田線/白山駅 歩7分
東京メトロ南北線/本駒込駅 歩11分
都営三田線/千石駅 歩10分
","
築6年
4階建
",3階,91000,8000,91000,91000,ワンルーム,20.62,https://suumo.jp/chintai/jnc_000054901374/?bc=100356123011,6,4,都営三田線,白山,7,東京メトロ南北線,本駒込,11,都営三田線,千石,10
ＪＲ山手線 駒込駅 14階建 築19年,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩8分
都営三田線/千石駅 歩13分
ＪＲ山手線/田端駅 歩14分
","
築19年
14階建
",13階,118000,15000,118000,118000,1DK,34.16,https://suumo.jp/chintai/jnc_000087148526/?bc=100358135957,19,14,ＪＲ山手線,駒込,8,都営三田線,千石,13,ＪＲ山手線,田端,14
ザ・レジデンス・オブ・トーキョーM23,東京都文京区大塚４,"
東京メトロ丸ノ内線/茗荷谷駅 歩8分
東京メトロ丸ノ内線/新大塚駅 歩8分
東京メトロ有楽町線/護国寺駅 歩10分
","
築16年
8階建
",5階,80000,6000,80000,80000,1K,20.5,https://suumo.jp/chintai/jnc_000037304521/?bc=100358416493,16,8,東京メトロ丸ノ内線,茗荷谷,8,東京メトロ丸ノ内線,新大塚,8,東京メトロ有楽町線,護国寺,10
ザ・レジデンス・オブ・トーキョーM23,東京都文京区大塚４,"
東京メトロ丸ノ内線/茗荷谷駅 歩8分
東京メトロ丸ノ内線/新大塚駅 歩8分
東京メトロ有楽町線/護国寺駅 歩10分
","
築16年
8階建
",8階,91000,11000,0,91000,1K,21.5,https://suumo.jp/chintai/jnc_000086950653/?bc=100353789888,16,8,東京メトロ丸ノ内線,茗荷谷,8,東京メトロ丸ノ内線,新大塚,8,東京メトロ有楽町線,護国寺,10
藤和小日向ホームズ,東京都文京区小日向１,"
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ丸ノ内線/茗荷谷駅 歩11分
東京メトロ東西線/神楽坂駅 歩14分
","
築36年
7階建
",2階,240000,0,480000,240000,2LDK,68.71,https://suumo.jp/chintai/jnc_000085081556/?bc=100351904487,36,7,東京メトロ有楽町線,江戸川橋,7,東京メトロ丸ノ内線,茗荷谷,11,東京メトロ東西線,神楽坂,14
東京メトロ丸ノ内線 茗荷谷駅 13階建 築40年,東京都文京区大塚３,"
東京メトロ丸ノ内線/茗荷谷駅 歩7分
東京メトロ有楽町線/護国寺駅 歩9分
東京メトロ丸ノ内線/新大塚駅 歩9分
","
築40年
13階建
",4階,215000,5000,215000,215000,2LDK,58.06,https://suumo.jp/chintai/jnc_000087184092/?bc=100358385176,40,13,東京メトロ丸ノ内線,茗荷谷,7,東京メトロ有楽町線,護国寺,9,東京メトロ丸ノ内線,新大塚,9
